"","xdat","ds","station","year"
"198321",1.11111111111111,72,4,1983
"198421",1.09722222222222,72,4,1984
"198521",0.652777777777778,72,4,1985
"198621",1.08611111111111,72,4,1986
"198721",0.7875,72,4,1987
"198821",0.886111111111111,72,4,1988
"198921",0.784722222222222,72,4,1989
"199021",0.823611111111111,72,4,1990
"199121",1.01388888888889,72,4,1991
"199221",0.784722222222222,72,4,1992
"199321",1.18055555555556,72,4,1993
"199421",1.21527777777778,72,4,1994
"199521",0.986111111111111,72,4,1995
"199621",1.61527777777778,72,4,1996
"199721",0.7125,72,4,1997
"19982",1.29722222222222,72,4,1998
"19992",0.995833333333333,72,4,1999
"193131",0.647916666666667,96,4,1931
"193231",0.594791666666667,96,4,1932
"193331",1.13854166666667,96,4,1933
"193431",0.638541666666667,96,4,1934
"193531",0.879166666666667,96,4,1935
"193631",0.7375,96,4,1936
"193731",0.6875,96,4,1937
"193831",0.93125,96,4,1938
"193931",1.24583333333333,96,4,1939
"194031",1.40833333333333,96,4,1940
"194132",0.858333333333333,96,4,1941
"194232",0.723958333333333,96,4,1942
"194332",0.5625,96,4,1943
"194432",0.695833333333333,96,4,1944
"19453",1.06875,96,4,1945
"194732",0.901041666666667,96,4,1947
"194832",0.871875,96,4,1948
"194932",0.869791666666667,96,4,1949
"195032",0.511458333333333,96,4,1950
"195131",0.636458333333333,96,4,1951
"195231",0.602083333333333,96,4,1952
"195331",0.602083333333333,96,4,1953
"195431",0.702083333333333,96,4,1954
"195531",0.670833333333333,96,4,1955
"195631",0.621875,96,4,1956
"195731",0.658333333333333,96,4,1957
"195831",0.665625,96,4,1958
"195931",0.60625,96,4,1959
"196031",1.153125,96,4,1960
"196131",0.901041666666667,96,4,1961
"196231",0.580208333333333,96,4,1962
"196331",0.6875,96,4,1963
"196431",0.653125,96,4,1964
"196531",0.786458333333333,96,4,1965
"196631",0.782291666666667,96,4,1966
"196731",0.590625,96,4,1967
"196831",0.948958333333333,96,4,1968
"196931",0.830208333333333,96,4,1969
"197031",0.61875,96,4,1970
"197131",0.708333333333333,96,4,1971
"197231",0.647916666666667,96,4,1972
"197331",0.694791666666667,96,4,1973
"197431",0.761458333333333,96,4,1974
"197531",0.60625,96,4,1975
"197631",0.775,96,4,1976
"197731",0.820833333333333,96,4,1977
"197831",0.697916666666667,96,4,1978
"197931",0.596875,96,4,1979
"198031",0.79375,96,4,1980
"198131",0.857291666666667,96,4,1981
"198231",0.597916666666667,96,4,1982
"198331",0.960416666666667,96,4,1983
"198431",1.01041666666667,96,4,1984
"198531",0.653125,96,4,1985
"198631",0.95625,96,4,1986
"198731",0.673958333333333,96,4,1987
"198831",0.789583333333333,96,4,1988
"198931",0.7375,96,4,1989
"199031",0.839583333333333,96,4,1990
"199131",0.846875,96,4,1991
"199231",0.651041666666667,96,4,1992
"199331",0.972916666666667,96,4,1993
"199431",1.034375,96,4,1994
"199531",0.963541666666667,96,4,1995
"199631",1.21666666666667,96,4,1996
"199731",0.6125,96,4,1997
"19983",1.11354166666667,96,4,1998
"19993",0.786458333333333,96,4,1999
"193141",0.58,120,4,1931
"193241",0.62,120,4,1932
"193341",1.1075,120,4,1933
"193441",0.584166666666667,120,4,1934
"193541",0.734166666666667,120,4,1935
"193641",0.646666666666667,120,4,1936
"193741",0.556666666666667,120,4,1937
"193841",0.7825,120,4,1938
"193941",1.20333333333333,120,4,1939
"194041",1.23,120,4,1940
"194142",0.699166666666667,120,4,1941
"194242",0.671666666666667,120,4,1942
"194342",0.55,120,4,1943
"194442",0.621666666666667,120,4,1944
"19454",0.861666666666666,120,4,1945
"194742",0.765833333333333,120,4,1947
"194842",0.7175,120,4,1948
"194942",0.701666666666667,120,4,1949
"195042",0.506666666666667,120,4,1950
"195141",0.5525,120,4,1951
"195241",0.501666666666667,120,4,1952
"195341",0.545833333333333,120,4,1953
"195441",0.69,120,4,1954
"195541",0.54,120,4,1955
"195641",0.520833333333333,120,4,1956
"195741",0.586666666666667,120,4,1957
"195841",0.618333333333333,120,4,1958
"195941",0.489166666666667,120,4,1959
"196041",0.931666666666667,120,4,1960
"196141",0.8625,120,4,1961
"196241",0.615,120,4,1962
"196341",0.585,120,4,1963
"196441",0.5975,120,4,1964
"196541",0.7875,120,4,1965
"196641",0.700833333333333,120,4,1966
"196741",0.473333333333333,120,4,1967
"196841",0.950833333333333,120,4,1968
"196941",0.835833333333333,120,4,1969
"197041",0.636666666666667,120,4,1970
"197141",0.621666666666667,120,4,1971
"197241",0.593333333333333,120,4,1972
"197341",0.600833333333333,120,4,1973
"197441",0.654166666666667,120,4,1974
"197541",0.495,120,4,1975
"197641",0.73,120,4,1976
"197741",0.656666666666667,120,4,1977
"197841",0.624166666666667,120,4,1978
"197941",0.610833333333333,120,4,1979
"198041",0.639166666666667,120,4,1980
"198141",0.725,120,4,1981
"198241",0.53,120,4,1982
"198341",0.793333333333333,120,4,1983
"198441",0.908333333333333,120,4,1984
"198541",0.624166666666667,120,4,1985
"198641",0.813333333333333,120,4,1986
"198741",0.63,120,4,1987
"198841",0.668333333333333,120,4,1988
"198941",0.644166666666667,120,4,1989
"199041",0.738333333333333,120,4,1990
"199141",0.7625,120,4,1991
"199241",0.554166666666667,120,4,1992
"199341",0.815833333333333,120,4,1993
"199441",0.855,120,4,1994
"199541",0.916666666666667,120,4,1995
"199641",0.998333333333333,120,4,1996
"199741",0.510833333333333,120,4,1997
"19984",1.0575,120,4,1998
"19994",0.641666666666666,120,4,1999
"19516",1.625,24,5,1951
"19526",1.82916666666667,24,5,1952
"19536",1.2,24,5,1953
"19546",2.4625,24,5,1954
"19556",1.075,24,5,1955
"19566",1.4625,24,5,1956
"19576",1.36666666666667,24,5,1957
"19586",1.65416666666667,24,5,1958
"19596",1.23333333333333,24,5,1959
"19606",1.52916666666667,24,5,1960
"19616",2.125,24,5,1961
"19626",1.60833333333333,24,5,1962
"19636",1.3375,24,5,1963
"19646",1.55833333333333,24,5,1964
"19656",2.75833333333333,24,5,1965
"19666",2.175,24,5,1966
"19676",2.19583333333333,24,5,1967
"19686",2.50833333333333,24,5,1968
"19696",1.72916666666667,24,5,1969
"19706",2,24,5,1970
"19716",1.04166666666667,24,5,1971
"19726",1.48333333333333,24,5,1972
"19736",1.36666666666667,24,5,1973
"19746",2.1375,24,5,1974
"19756",2.6375,24,5,1975
"19766",1.51666666666667,24,5,1976
"19776",1.6375,24,5,1977
"19786",1.29166666666667,24,5,1978
"19796",1.3625,24,5,1979
"19806",1.94583333333333,24,5,1980
"19816",2.18333333333333,24,5,1981
"19826",1.6125,24,5,1982
"19836",2.25,24,5,1983
"19846",2.4375,24,5,1984
"19856",1.14583333333333,24,5,1985
"19866",2.15416666666667,24,5,1986
"19876",1.77083333333333,24,5,1987
"19886",2.0125,24,5,1988
"19896",1.3125,24,5,1989
"19906",2.9875,24,5,1990
"19916",2.0125,24,5,1991
"19926",2.04166666666667,24,5,1992
"19936",1.79583333333333,24,5,1993
"19946",3.525,24,5,1994
"19956",2.32083333333333,24,5,1995
"19966",1.34166666666667,24,5,1996
"195112",1.34791666666667,48,5,1951
"195212",1.28333333333333,48,5,1952
"195312",0.795833333333333,48,5,1953
"195412",1.34791666666667,48,5,1954
"195512",0.7625,48,5,1955
"195612",1.18333333333333,48,5,1956
"195712",1.15,48,5,1957
"195812",1.03958333333333,48,5,1958
"195912",0.852083333333333,48,5,1959
"196012",1.32916666666667,48,5,1960
"196112",1.54375,48,5,1961
"196212",1.25625,48,5,1962
"196312",0.870833333333333,48,5,1963
"196412",1.05625,48,5,1964
"196512",1.60416666666667,48,5,1965
"196612",1.5125,48,5,1966
"196712",1.31041666666667,48,5,1967
"196812",1.5,48,5,1968
"196912",1.04583333333333,48,5,1969
"197012",1.36041666666667,48,5,1970
"197112",0.789583333333333,48,5,1971
"197212",0.94375,48,5,1972
"197312",1.22291666666667,48,5,1973
"197412",1.31458333333333,48,5,1974
"197512",1.58958333333333,48,5,1975
"197612",0.804166666666667,48,5,1976
"197712",0.877083333333333,48,5,1977
"197812",0.941666666666667,48,5,1978
"197912",0.977083333333333,48,5,1979
"198012",1.07708333333333,48,5,1980
"198112",1.57291666666667,48,5,1981
"198212",0.83125,48,5,1982
"198312",1.27083333333333,48,5,1983
"198412",1.64375,48,5,1984
"198512",0.88125,48,5,1985
"198612",1.57083333333333,48,5,1986
"198712",1.175,48,5,1987
"198812",1.59166666666667,48,5,1988
"198912",0.775,48,5,1989
"199012",1.62291666666667,48,5,1990
"199112",1.62708333333333,48,5,1991
"199212",1.325,48,5,1992
"199312",1.27708333333333,48,5,1993
"199412",2.27083333333333,48,5,1994
"199512",1.55416666666667,48,5,1995
"199612",1.11875,48,5,1996
"195122",0.970833333333333,72,5,1951
"195222",0.901388888888889,72,5,1952
"195322",0.584722222222222,72,5,1953
"195422",1.16388888888889,72,5,1954
"195522",0.602777777777778,72,5,1955
"195622",1.04027777777778,72,5,1956
"195722",1.09444444444444,72,5,1957
"195822",0.802777777777778,72,5,1958
"195922",0.634722222222222,72,5,1959
"196022",1.075,72,5,1960
"196122",1.06944444444444,72,5,1961
"196222",0.952777777777778,72,5,1962
"196322",0.738888888888889,72,5,1963
"196422",1.01111111111111,72,5,1964
"196522",1.20138888888889,72,5,1965
"196622",1.16805555555556,72,5,1966
"196722",0.994444444444445,72,5,1967
"196822",1.05972222222222,72,5,1968
"196922",0.898611111111111,72,5,1969
"197022",1.00833333333333,72,5,1970
"197122",0.8625,72,5,1971
"197222",0.645833333333333,72,5,1972
"197322",0.929166666666667,72,5,1973
"197422",1.02361111111111,72,5,1974
"197522",1.0625,72,5,1975
"197622",0.666666666666667,72,5,1976
"197722",0.6625,72,5,1977
"197822",0.793055555555556,72,5,1978
"197922",0.938888888888889,72,5,1979
"198022",0.95,72,5,1980
"198122",1.19027777777778,72,5,1981
"198222",0.847222222222222,72,5,1982
"198322",0.886111111111111,72,5,1983
"198422",1.29305555555556,72,5,1984
"198522",0.698611111111111,72,5,1985
"198622",1.49861111111111,72,5,1986
"198722",0.925,72,5,1987
"198822",1.27777777777778,72,5,1988
"198922",0.601388888888889,72,5,1989
"199022",1.17083333333333,72,5,1990
"199122",1.42916666666667,72,5,1991
"199222",1.03472222222222,72,5,1992
"199322",1.025,72,5,1993
"199422",1.68888888888889,72,5,1994
"199522",1.10555555555556,72,5,1995
"199622",0.847222222222222,72,5,1996
"195132",0.91875,96,5,1951
"195232",0.746875,96,5,1952
"195332",0.526041666666667,96,5,1953
"195432",1.02291666666667,96,5,1954
"195532",0.569791666666667,96,5,1955
"195632",0.80625,96,5,1956
"195732",0.867708333333333,96,5,1957
"195832",0.75625,96,5,1958
"195932",0.608333333333333,96,5,1959
"196032",0.883333333333333,96,5,1960
"196132",0.83125,96,5,1961
"196232",0.814583333333333,96,5,1962
"196332",0.560416666666667,96,5,1963
"196432",0.985416666666667,96,5,1964
"196532",0.925,96,5,1965
"196632",1.06875,96,5,1966
"196732",0.807291666666667,96,5,1967
"196832",0.834375,96,5,1968
"196932",0.852083333333333,96,5,1969
"197032",0.898958333333333,96,5,1970
"197132",0.678125,96,5,1971
"197232",0.671875,96,5,1972
"197332",0.861458333333333,96,5,1973
"197432",0.890625,96,5,1974
"197532",0.796875,96,5,1975
"197632",0.503125,96,5,1976
"197732",0.560416666666667,96,5,1977
"197832",0.729166666666667,96,5,1978
"197932",0.814583333333333,96,5,1979
"198032",0.811458333333333,96,5,1980
"198132",0.975,96,5,1981
"198232",0.640625,96,5,1982
"198332",0.85,96,5,1983
"198432",1.140625,96,5,1984
"198532",0.615625,96,5,1985
"198632",1.19583333333333,96,5,1986
"198732",0.754166666666667,96,5,1987
"198832",1.07916666666667,96,5,1988
"198932",0.726041666666667,96,5,1989
"199032",0.901041666666667,96,5,1990
"199132",1.27291666666667,96,5,1991
"199232",0.841666666666667,96,5,1992
"199332",0.865625,96,5,1993
"199432",1.32291666666667,96,5,1994
"199532",0.860416666666667,96,5,1995
"199632",0.680208333333333,96,5,1996
"195142",1.0575,120,5,1951
"195242",0.71,120,5,1952
"195342",0.4525,120,5,1953
"195442",0.82,120,5,1954
"195542",0.5275,120,5,1955
"195642",0.733333333333333,120,5,1956
"195742",0.776666666666667,120,5,1957
"195842",0.728333333333333,120,5,1958
"195942",0.561666666666667,120,5,1959
"196042",0.7925,120,5,1960
"196142",0.709166666666667,120,5,1961
"196242",0.741666666666667,120,5,1962
"196342",0.48,120,5,1963
"196442",0.905,120,5,1964
"196542",0.819166666666667,120,5,1965
"196642",0.934166666666667,120,5,1966
"196742",0.65,120,5,1967
"196842",0.86,120,5,1968
"196942",0.915833333333333,120,5,1969
"197042",0.726666666666667,120,5,1970
"197142",0.551666666666667,120,5,1971
"197242",0.540833333333333,120,5,1972
"197342",0.723333333333333,120,5,1973
"197442",0.808333333333333,120,5,1974
"197542",0.685,120,5,1975
"197642",0.576666666666667,120,5,1976
"197742",0.515833333333333,120,5,1977
"197842",0.649166666666667,120,5,1978
"197942",0.696666666666667,120,5,1979
"198042",0.709166666666667,120,5,1980
"198142",0.808333333333333,120,5,1981
"198242",0.584166666666667,120,5,1982
"198342",0.7125,120,5,1983
"198442",1.02166666666667,120,5,1984
"198542",0.4975,120,5,1985
"198642",1.0125,120,5,1986
"198742",0.678333333333333,120,5,1987
"198842",0.905833333333333,120,5,1988
"198942",0.6225,120,5,1989
"199042",0.723333333333333,120,5,1990
"199142",1.11416666666667,120,5,1991
"199242",0.703333333333333,120,5,1992
"199342",0.741666666666667,120,5,1993
"199442",1.09416666666667,120,5,1994
"199542",0.826666666666667,120,5,1995
"199642",0.58,120,5,1996
"19417",2.72083333333333,24,6,1941
"19427",1.54166666666667,24,6,1942
"19437",1.32916666666667,24,6,1943
"19447",1.7875,24,6,1944
"19477",1.30416666666667,24,6,1947
"19487",2.92916666666667,24,6,1948
"19497",2.13333333333333,24,6,1949
"19507",1.325,24,6,1950
"19517",1.33333333333333,24,6,1951
"19527",1.88333333333333,24,6,1952
"19537",1.75416666666667,24,6,1953
"19547",2.08333333333333,24,6,1954
"19557",1.02083333333333,24,6,1955
"19567",1.7625,24,6,1956
"19577",1.375,24,6,1957
"19587",1.25833333333333,24,6,1958
"19597",1.05416666666667,24,6,1959
"19607",2.35416666666667,24,6,1960
"19617",2.84166666666667,24,6,1961
"19627",1.46666666666667,24,6,1962
"19637",1.6875,24,6,1963
"19647",1.3,24,6,1964
"19657",2.51666666666667,24,6,1965
"19667",1.77916666666667,24,6,1966
"19677",1.625,24,6,1967
"19687",1.9,24,6,1968
"19697",1.4875,24,6,1969
"19707",1.2125,24,6,1970
"19717",1.5625,24,6,1971
"19727",1.69583333333333,24,6,1972
"19737",1.5,24,6,1973
"19747",1.4375,24,6,1974
"19757",1.19166666666667,24,6,1975
"19767",1.3,24,6,1976
"19777",1.125,24,6,1977
"19787",1.91666666666667,24,6,1978
"19797",1.35416666666667,24,6,1979
"19807",1.52083333333333,24,6,1980
"19817",1.79166666666667,24,6,1981
"19827",2,24,6,1982
"19837",1.90416666666667,24,6,1983
"19847",2.07083333333333,24,6,1984
"19857",1.5125,24,6,1985
"19867",1.79166666666667,24,6,1986
"19877",1.625,24,6,1987
"19887",1.44166666666667,24,6,1988
"19897",1.38333333333333,24,6,1989
"19907",4.2875,24,6,1990
"19917",1.54166666666667,24,6,1991
"19927",1.625,24,6,1992
"19937",2.16666666666667,24,6,1993
"19947",2.875,24,6,1994
"19957",1.875,24,6,1995
"19967",1.95416666666667,24,6,1996
"19976",1.34583333333333,24,6,1997
"19985",2.05,24,6,1998
"19995",1.68333333333333,24,6,1999
"2000",1.7625,24,6,2000
"2001",1.4625,24,6,2001
"2002",1.74166666666667,24,6,2002
"2003",1.93333333333333,24,6,2003
"2004",2.18333333333333,24,6,2004
"194113",1.3625,48,6,1941
"194213",0.883333333333333,48,6,1942
"194313",0.91875,48,6,1943
"194413",1.37916666666667,48,6,1944
"194713",1.01458333333333,48,6,1947
"194813",2.03333333333333,48,6,1948
"194913",1.23333333333333,48,6,1949
"195013",0.833333333333333,48,6,1950
"195113",0.920833333333333,48,6,1951
"195213",1.15,48,6,1952
"195313",0.9125,48,6,1953
"195413",1.18333333333333,48,6,1954
"195513",0.889583333333333,48,6,1955
"195613",1.01041666666667,48,6,1956
"195713",1.28333333333333,48,6,1957
"195813",0.833333333333333,48,6,1958
"195913",0.883333333333333,48,6,1959
"196013",2.34791666666667,48,6,1960
"196113",1.60416666666667,48,6,1961
"196213",1.06041666666667,48,6,1962
"196313",0.872916666666667,48,6,1963
"196413",0.839583333333333,48,6,1964
"196513",1.47708333333333,48,6,1965
"196613",1.12708333333333,48,6,1966
"196713",1.13125,48,6,1967
"196813",1.26875,48,6,1968
"196913",0.95,48,6,1969
"197013",0.927083333333333,48,6,1970
"197113",1.00625,48,6,1971
"197213",1.14375,48,6,1972
"197313",1.12083333333333,48,6,1973
"197413",0.98125,48,6,1974
"197513",0.783333333333333,48,6,1975
"197613",1.06041666666667,48,6,1976
"197713",0.729166666666667,48,6,1977
"197813",1.15208333333333,48,6,1978
"197913",0.745833333333333,48,6,1979
"198013",1.025,48,6,1980
"198113",1.41666666666667,48,6,1981
"198213",1.00416666666667,48,6,1982
"198313",1.50208333333333,48,6,1983
"198413",1.40625,48,6,1984
"198513",0.829166666666667,48,6,1985
"198613",1.2625,48,6,1986
"198713",1.11458333333333,48,6,1987
"198813",0.997916666666667,48,6,1988
"198913",0.802083333333333,48,6,1989
"199013",2.14375,48,6,1990
"199113",1.19166666666667,48,6,1991
"199213",1.09791666666667,48,6,1992
"199313",1.74375,48,6,1993
"199413",1.81875,48,6,1994
"199513",1.33333333333333,48,6,1995
"199613",1.38958333333333,48,6,1996
"199712",1.18541666666667,48,6,1997
"199811",1.67291666666667,48,6,1998
"199911",1.52708333333333,48,6,1999
"20001",1.08333333333333,48,6,2000
"20011",0.829166666666667,48,6,2001
"20021",1.17916666666667,48,6,2002
"20031",1.41041666666667,48,6,2003
"20041",1.67291666666667,48,6,2004
"194123",1.08472222222222,72,6,1941
"194223",0.669444444444445,72,6,1942
"194323",0.651388888888889,72,6,1943
"194423",0.984722222222222,72,6,1944
"194723",0.816666666666667,72,6,1947
"194823",1.60277777777778,72,6,1948
"194923",0.943055555555556,72,6,1949
"195023",0.597222222222222,72,6,1950
"195123",0.658333333333333,72,6,1951
"195223",0.823611111111111,72,6,1952
"195323",0.629166666666667,72,6,1953
"195423",0.986111111111111,72,6,1954
"195523",0.830555555555556,72,6,1955
"195623",0.851388888888889,72,6,1956
"195723",0.965277777777778,72,6,1957
"195823",0.684722222222222,72,6,1958
"195923",0.790277777777778,72,6,1959
"196023",1.56666666666667,72,6,1960
"196123",1.10416666666667,72,6,1961
"196223",0.786111111111111,72,6,1962
"196323",0.6625,72,6,1963
"196423",0.8,72,6,1964
"196523",1.05416666666667,72,6,1965
"196623",0.791666666666667,72,6,1966
"196723",0.830555555555555,72,6,1967
"196823",0.894444444444444,72,6,1968
"196923",0.813888888888889,72,6,1969
"197023",0.679166666666667,72,6,1970
"197123",0.769444444444444,72,6,1971
"197223",0.777777777777778,72,6,1972
"197323",0.85,72,6,1973
"197423",0.780555555555556,72,6,1974
"197523",0.561111111111111,72,6,1975
"197623",0.780555555555556,72,6,1976
"197723",0.572222222222222,72,6,1977
"197823",0.904166666666667,72,6,1978
"197923",0.820833333333333,72,6,1979
"198023",0.861111111111111,72,6,1980
"198123",1.11388888888889,72,6,1981
"198223",0.669444444444445,72,6,1982
"198323",1.2375,72,6,1983
"198423",1.21527777777778,72,6,1984
"198523",0.702777777777778,72,6,1985
"198623",1.175,72,6,1986
"198723",0.808333333333333,72,6,1987
"198823",0.780555555555556,72,6,1988
"198923",0.75,72,6,1989
"199023",1.52222222222222,72,6,1990
"199123",1.0375,72,6,1991
"199223",0.786111111111111,72,6,1992
"199323",1.31527777777778,72,6,1993
"199423",1.43472222222222,72,6,1994
"199523",0.891666666666667,72,6,1995
"199623",1.29583333333333,72,6,1996
"199722",0.975,72,6,1997
"199821",1.43194444444444,72,6,1998
"199921",1.12222222222222,72,6,1999
"20002",0.854166666666667,72,6,2000
"20012",0.605555555555556,72,6,2001
"20022",0.858333333333333,72,6,2002
"20032",1.10694444444444,72,6,2003
"20042",1.2125,72,6,2004
"194133",0.85,96,6,1941
"194233",0.6375,96,6,1942
"194333",0.5,96,6,1943
"194433",0.741666666666667,96,6,1944
"194733",0.836458333333333,96,6,1947
"194833",1.20833333333333,96,6,1948
"194933",0.71875,96,6,1949
"195033",0.530208333333333,96,6,1950
"195133",0.636458333333333,96,6,1951
"195233",0.655208333333333,96,6,1952
"195333",0.590625,96,6,1953
"195433",0.803125,96,6,1954
"195533",0.725,96,6,1955
"195633",0.69375,96,6,1956
"195733",0.8,96,6,1957
"195833",0.586458333333333,96,6,1958
"195933",0.6125,96,6,1959
"196033",1.20520833333333,96,6,1960
"196133",0.860416666666667,96,6,1961
"196233",0.673958333333333,96,6,1962
"196333",0.620833333333333,96,6,1963
"196433",0.759375,96,6,1964
"196533",0.826041666666667,96,6,1965
"196633",0.696875,96,6,1966
"196733",0.657291666666667,96,6,1967
"196833",0.709375,96,6,1968
"196933",0.741666666666667,96,6,1969
"197033",0.579166666666667,96,6,1970
